;PM10;Miesiąc;Maksymalna temperatura dobowa;Minimalna temperatura dobowa;Średnia temperatura dobowa;Temperatura minimalna przy gruncie;Suma dobowa opadu;Rodzaj opadu;Wysokość pokrywy śnieżnej;Równoważnik wodny śniegu;Usłonecznienie;Czas trwania opadu deszczu;Czas trwania opadu śniegu;Czas trwania opadu deszczu ze śniegiem;Czas trwania gradu;Czas trwania mgły;Czas trwania zamglenia;Czas trwania sadzi;Czas trwania gołoledzi;Czas trwania zamieci śnieżnej niskiej;Czas trwania zamieci śnieżnej wysokiej;Czas trwania zmętnienia;Czas trwania wiatru >=10m/s;Czas trwania wiatru >15m/s;Czas trwania burzy;Czas trwania rosy;Czas trwania szronu;Wystąpienie pokrywy śnieżnej;Wystąpienie błyskawicy;Stan gruntu Z/R;Izoterma dolna;Izoterma górna;Aktynometria;Miesiąc.1;Średnie dobowe zachmurzenie ogólne;Średnia dobowa prędkość wiatru;Średnia dobowa temperatura;Średnia dobowe ciśnienie pary wodnej;Średnia dobowa wilgotność względna;Średnia dobowe ciśnienie na poziomie stacji;Średnie dobowe ciśnienie na pozimie morza;Suma opadu dzień;Suma opadu noc;Weekday
2016-05-16;15,06;5.0;11.8;4.8;8.2;4.1;0.3;W;0.0;0.0;4.8;0.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5;0.0;0.0;0.0;R;0.0;0.0;0.0;5.0;4.3;3.3;8.2;7.8;71.9;1000.1;1013.0;0.3;0.0;0.0
2016-05-17;16,15;5.0;11.9;4.7;8.0;3.6;2.1;W;0.0;0.0;2.7;5.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;5.0;6.3;3.4;8.0;7.9;74.5;1000.0;1013.0;1.2;0.9;1.0
2016-05-18;16,51;5.0;15.7;6.5;10.0;6.3;0.0;;0.0;0.0;5.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;5.0;6.0;2.4;10.0;8.3;69.8;1000.6;1013.5;0.0;0.0;2.0
2016-05-19;21,59;5.0;18.6;3.9;12.5;1.3;0.0;;0.0;0.0;12.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;5.0;1.8;2.0;12.5;7.7;58.3;1001.4;1014.2;0.0;0.0;3.0
2016-05-20;29,39;5.0;22.0;6.2;15.2;2.8;0.0;;0.0;0.0;9.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;5.0;3.5;2.1;15.2;8.4;51.6;1003.0;1015.7;0.0;0.0;4.0
2016-05-21;28,3;5.0;22.9;12.1;17.7;8.9;0.0;;0.0;0.0;10.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;5.0;4.5;3.5;17.7;11.6;58.5;1004.5;1017.1;0.0;0.0;5.0
2016-05-22;25,76;5.0;25.2;10.3;19.2;7.7;0.0;;0.0;0.0;11.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;5.0;4.1;1.4;19.2;12.3;58.5;1004.5;1017.0;0.0;0.0;6.0
2016-05-23;28,67;5.0;27.3;14.3;21.3;12.5;0.0;;0.0;0.0;14.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;5.0;2.0;4.9;21.3;13.1;53.9;1000.0;1012.3;0.0;0.0;0.0
2016-05-24;28,85;5.0;25.9;14.2;21.0;12.7;0.0;;0.0;0.0;14.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;5.0;1.5;4.1;21.0;10.5;44.5;996.3;1008.6;0.0;0.0;1.0
2016-05-25;28,67;5.0;23.6;13.6;17.9;9.2;0.4;W;0.0;0.0;8.7;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;3.0;0.0;0.0;0.0;R;0.0;0.0;0.0;5.0;3.6;2.9;17.9;12.5;62.1;996.7;1009.2;0.4;0.0;2.0
2016-05-26;5,62;5.0;24.1;11.7;17.4;9.6;0.0;;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4;0.0;0.0;0.0;R;0.0;0.0;0.0;5.0;2.5;3.0;17.4;13.8;72.5;1001.6;1014.2;0.0;0.0;3.0
2016-05-27;25,4;5.0;25.8;12.6;18.3;8.6;16.4;W;0.0;0.0;6.5;4.5;0.0;0.0;0.0;0.0;5.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.6;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;5.0;5.3;2.0;18.3;15.5;75.4;1004.7;1017.3;4.8;11.6;4.0
2016-05-28;18,51;5.0;27.3;14.4;21.5;13.4;0.0;;0.0;0.0;11.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;5.0;3.3;3.1;21.5;15.0;61.9;1003.2;1015.6;0.0;0.0;5.0
2016-05-29;20,5;5.0;27.9;15.1;22.3;13.3;0.0;;0.0;0.0;10.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;5.0;5.5;3.8;22.3;14.6;56.8;1000.0;1012.3;0.0;0.0;6.0
2016-05-30;26,31;5.0;29.3;17.2;22.6;16.2;0.6;W;0.0;0.0;13.0;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;5.0;4.1;4.8;22.6;17.2;65.0;997.5;1009.8;0.4;0.2;0.0
2016-05-31;25,94;5.0;24.6;16.6;20.1;14.4;3.1;W;0.0;0.0;6.0;3.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;5.0;4.6;3.3;20.1;19.0;81.5;998.0;1010.4;1.2;1.9;1.0
2016-06-01;66,05;6.0;24.5;17.1;19.4;15.9;1.5;W;0.0;0.0;2.7;3.3;0.0;0.0;0.0;0.0;2.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;6.3;3.8;19.4;18.7;84.0;1000.6;1013.1;1.5;0.0;2.0
2016-06-02;45;6.0;25.2;15.8;20.3;15.2;0.0;;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;5.6;5.1;20.3;15.9;68.8;1000.8;1013.2;0.0;0.0;3.0
2016-06-03;34,84;6.0;23.9;14.2;19.3;12.0;0.0;;0.0;0.0;11.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;4.4;2.6;19.3;12.6;58.1;1000.7;1013.2;0.0;0.0;4.0
2016-06-04;52,44;6.0;26.2;11.7;18.8;8.1;0.4;W;0.0;0.0;9.5;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;5.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;3.1;1.9;18.8;13.6;65.1;999.8;1012.2;0.4;0.0;5.0
2016-06-05;25,04;6.0;23.6;12.8;18.4;11.1;0.0;;0.0;0.0;15.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;1.9;5.0;18.4;9.7;47.5;1002.6;1015.1;0.0;0.0;6.0
2016-06-06;12,16;6.0;19.0;9.7;14.5;9.0;0.0;;0.0;0.0;12.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;2.0;4.6;14.5;7.8;48.6;1008.7;1021.5;0.0;0.0;0.0
2016-06-07;14,7;6.0;20.8;6.7;15.4;2.9;0.0;;0.0;0.0;13.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;2.1;1.9;15.4;7.5;45.4;1011.2;1024.1;0.0;0.0;1.0
2016-06-08;14,88;6.0;25.2;6.6;18.3;3.6;0.0;W;0.0;0.0;14.3;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;2.3;1.5;18.3;9.2;47.9;1004.2;1016.9;0.0;0.0;2.0
2016-06-09;16,15;6.0;22.1;12.9;16.1;10.4;0.0;;0.0;0.0;7.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;4.8;3.5;16.1;10.6;59.3;1000.1;1012.7;0.0;0.0;3.0
2016-06-10;27,4;6.0;21.1;5.5;15.5;3.0;5.4;W;0.0;0.0;9.3;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9;4.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;4.8;3.0;15.5;9.5;55.3;995.5;1008.2;5.4;0.0;4.0
2016-06-11;36,65;6.0;18.7;8.2;13.5;7.0;0.0;;0.0;0.0;12.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;3.1;4.6;13.5;8.1;55.4;998.3;1011.1;0.0;0.0;5.0
2016-06-12;34,84;6.0;21.0;8.6;15.2;4.1;0.0;;0.0;0.0;11.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;3.8;2.8;15.2;7.9;48.3;1000.1;1012.8;0.0;0.0;6.0
2016-06-13;18,14;6.0;23.6;9.5;17.7;7.7;0.0;;0.0;0.0;14.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;4.6;4.5;17.7;8.3;42.8;994.0;1006.6;0.0;0.0;0.0
2016-06-14;25,95;6.0;23.6;13.9;18.3;12.4;0.0;;0.0;0.0;6.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;6.4;4.6;18.3;11.8;57.1;989.4;1001.9;0.0;0.0;1.0
2016-06-15;22,86;6.0;24.2;14.1;18.4;13.4;3.1;W;0.0;0.0;5.1;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;6.0;2.3;18.4;14.5;70.1;987.9;1000.3;0.0;3.1;2.0
2016-06-16;18,87;6.0;25.8;14.7;20.2;14.3;0.0;W;0.0;0.0;10.0;0.6;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;5.4;2.9;20.2;14.7;65.6;993.4;1005.8;0.0;0.0;3.0
2016-06-17;30,12;6.0;30.0;18.4;21.5;17.7;3.9;W;0.0;0.0;9.1;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.8;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;3.5;5.3;21.5;16.7;65.4;990.6;1002.9;3.9;0.0;4.0
2016-06-18;20,86;6.0;24.4;13.4;19.0;11.9;0.0;;0.0;0.0;13.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;2.0;2.6;19.0;13.1;61.3;1002.5;1015.1;0.0;0.0;5.0
2016-06-19;22,13;6.0;28.0;12.2;21.6;8.4;10.5;W;0.0;0.0;13.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.5;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;3.1;2.0;21.6;12.6;53.0;1006.7;1019.3;0.0;10.5;6.0
2016-06-20;19,41;6.0;25.1;16.4;18.4;15.7;6.6;W;0.0;0.0;1.1;10.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;7.0;3.5;18.4;17.6;83.5;1005.6;1018.2;6.6;0.0;0.0
2016-06-21;19,78;6.0;24.7;14.3;18.9;14.4;0.0;;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;6.1;2.5;18.9;15.6;73.1;1008.6;1021.2;0.0;0.0;1.0
2016-06-22;43,54;6.0;26.5;14.2;21.6;12.1;0.0;;0.0;0.0;15.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;2.1;1.9;21.6;15.1;61.5;1013.1;1025.7;0.0;0.0;2.0
2016-06-23;31,2;6.0;28.6;18.2;23.1;15.3;0.0;;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.5;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;3.5;2.3;23.1;16.9;61.5;1013.1;1025.7;0.0;0.0;3.0
2016-06-24;37,19;6.0;32.2;18.3;26.2;16.2;0.0;;0.0;0.0;14.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;1.1;3.1;26.2;19.3;59.0;1008.1;1020.5;0.0;0.0;4.0
2016-06-25;40,46;6.0;33.4;22.3;27.5;20.8;0.0;;0.0;0.0;12.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;2.9;4.8;27.5;22.7;63.8;1002.3;1014.5;0.0;0.0;5.0
2016-06-26;28,48;6.0;33.5;18.6;24.1;16.4;21.5;W;0.0;0.0;13.5;2.6;0.0;0.0;0.2;0.0;1.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;4.5;3.4;24.1;22.0;76.1;1000.4;1012.7;21.5;0.0;6.0
2016-06-27;18,32;6.0;24.4;15.8;19.9;15.9;0.3;W;0.0;0.0;18.0;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;6.0;4.1;19.9;14.5;64.6;1003.6;1016.2;0.0;0.3;0.0
2016-06-28;25,04;6.0;23.2;16.9;19.4;15.0;0.0;;0.0;0.0;12.9;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;5.9;2.0;19.4;14.8;66.1;1004.1;1016.7;0.0;0.0;1.0
2016-06-29;32,29;6.0;28.0;13.0;21.6;10.7;0.0;;0.0;0.0;12.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;6.0;4.0;2.0;21.6;14.9;61.1;1002.2;1014.7;0.0;0.0;2.0
2016-06-30;34,83;6.0;30.6;17.0;24.1;14.7;2.5;W;0.0;0.0;12.3;2.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;R;0.0;0.0;0.0;6.0;4.5;1.9;24.1;16.3;58.1;1002.0;1014.3;0.0;2.5;3.0
2016-07-01;63,14;7.0;28.2;17.8;22.7;17.0;0.0;;0.0;0.0;11.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;4.6;1.9;22.7;18.8;70.8;1004.1;1016.5;0.0;0.0;4.0
2016-07-02;30,3;7.0;31.5;18.2;25.1;16.8;0.2;W;0.0;0.0;13.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;1.6;3.1;25.1;18.4;61.0;1001.5;1013.8;0.0;0.2;5.0
2016-07-03;38,11;7.0;29.8;14.7;17.7;14.8;4.4;W;0.0;0.0;4.4;6.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;5.3;4.0;17.7;15.5;77.5;1003.8;1016.4;4.4;0.0;6.0
2016-07-04;33,44;7.0;22.5;11.4;17.2;10.1;0.0;;0.0;0.0;12.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;2.4;3.8;17.2;11.4;60.3;1006.5;1019.2;0.0;0.0;0.0
2016-07-05;22,5;7.0;24.4;8.9;18.7;7.0;0.0;W;0.0;0.0;10.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;3.6;1.9;18.7;10.8;53.5;1003.3;1015.9;0.0;0.0;1.0
2016-07-06;22,32;7.0;21.8;13.2;16.5;11.8;4.8;W;0.0;0.0;6.2;7.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.6;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;5.9;5.0;16.5;13.2;71.0;996.1;1008.7;1.6;3.2;2.0
2016-07-07;16,69;7.0;19.6;12.4;15.6;12.0;0.2;W;0.0;0.0;5.0;3.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;6.0;6.1;15.6;12.5;71.9;1002.1;1014.8;0.2;0.0;3.0
2016-07-08;11,97;7.0;24.2;8.3;18.3;6.0;0.0;W;0.0;0.0;12.6;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;5.0;2.3;18.3;11.7;58.3;1004.6;1017.3;0.0;0.0;4.0
2016-07-09;28,67;7.0;22.2;15.6;18.3;14.7;1.1;W;0.0;0.0;6.3;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;6.4;4.8;18.3;14.5;69.9;1000.0;1012.6;1.1;0.0;5.0
2016-07-10;26,13;7.0;26.0;14.4;20.3;14.0;0.0;;0.0;0.0;9.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;4.8;2.8;20.3;14.7;64.1;1003.0;1015.6;0.0;0.0;6.0
2016-07-11;37,56;7.0;32.1;17.2;24.4;15.9;0.0;W;0.0;0.0;11.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.9;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;4.8;3.0;24.4;18.5;62.3;997.6;1009.9;0.0;0.0;0.0
2016-07-12;46,99;7.0;25.4;19.1;21.8;18.0;35.4;W;0.0;0.0;0.5;5.5;0.0;0.0;0.0;0.0;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;6.3;2.1;21.8;22.3;85.9;998.4;1010.9;0.7;34.7;1.0
2016-07-13;21,59;7.0;23.3;18.4;20.1;18.0;1.6;W;0.0;0.0;2.6;9.2;0.0;0.0;0.0;0.0;4.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;6.8;2.6;20.1;19.5;83.4;998.5;1011.0;0.4;1.2;2.0
2016-07-14;14,69;7.0;22.2;16.4;18.2;16.0;0.4;W;0.0;0.0;1.4;7.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;6.8;5.0;18.2;18.1;86.8;992.7;1005.2;0.0;0.4;3.0
2016-07-15;12,16;7.0;20.7;12.3;16.4;12.2;0.0;W;0.0;0.0;6.7;2.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.5;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;5.4;5.4;16.4;14.0;75.9;1001.7;1014.4;0.0;0.0;4.0
2016-07-16;16,15;7.0;21.3;12.0;17.1;10.1;0.5;W;0.0;0.0;7.0;2.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;5.4;2.5;17.1;14.3;75.1;1008.9;1021.7;0.2;0.3;5.0
2016-07-17;18,87;7.0;21.6;15.3;18.4;13.5;0.0;W;0.0;0.0;2.3;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;7.1;2.9;18.4;16.3;78.1;1004.4;1017.0;0.0;0.0;6.0
2016-07-18;16,15;7.0;20.5;15.8;17.3;15.6;0.0;W;0.0;0.0;2.7;0.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;6.6;4.0;17.3;15.1;77.0;1003.4;1016.1;0.0;0.0;0.0
2016-07-19;14,51;7.0;22.4;14.2;17.3;13.9;0.0;W;0.0;0.0;3.6;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;5.0;3.6;17.3;14.5;74.3;1005.3;1018.0;0.0;0.0;1.0
2016-07-20;21,41;7.0;23.8;11.6;18.2;10.6;0.0;;0.0;0.0;13.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;2.3;3.9;18.2;12.8;63.8;1005.5;1018.2;0.0;0.0;2.0
2016-07-21;17,42;7.0;25.2;11.8;18.9;9.6;0.0;;0.0;0.0;15.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;1.4;5.0;18.9;11.3;55.4;1002.7;1015.3;0.0;0.0;3.0
2016-07-22;17,6;7.0;22.4;11.5;18.2;10.6;0.0;W;0.0;0.0;6.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.5;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;4.4;3.8;18.2;15.5;73.8;1003.8;1016.5;0.0;0.0;4.0
2016-07-23;18,5;7.0;25.9;17.8;20.9;17.8;0.0;;0.0;0.0;6.7;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;5.1;2.4;20.9;17.8;73.8;1006.0;1018.6;0.0;0.0;5.0
2016-07-24;27,39;7.0;28.2;17.5;23.0;15.1;0.0;;0.0;0.0;9.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.5;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;4.1;2.4;23.0;17.7;65.0;1006.5;1019.0;0.0;0.0;6.0
2016-07-25;34,11;7.0;29.2;19.9;24.3;18.4;0.3;W;0.0;0.0;5.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;6.3;2.6;24.3;18.7;63.1;1005.0;1017.4;0.0;0.3;0.0
2016-07-26;30,48;7.0;30.5;20.1;24.8;19.9;0.0;W;0.0;0.0;7.2;1.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;5.8;2.0;24.8;19.8;65.5;1004.4;1016.8;0.0;0.0;1.0
2016-07-27;30,84;7.0;28.5;19.5;23.0;16.9;1.9;W;0.0;0.0;6.5;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;2.5;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;5.6;2.4;23.0;21.5;77.8;1003.9;1016.3;1.9;0.0;2.0
2016-07-28;28,3;7.0;27.4;18.4;22.5;16.6;0.3;W;0.0;0.0;3.1;0.1;0.0;0.0;0.0;0.0;5.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;R;0.0;0.0;0.0;7.0;6.4;2.5;22.5;20.8;77.6;1001.2;1013.7;0.0;0.3;3.0
